id,quell_id,name,katastralgemeinde,beschreibung,detail_url,strasse_wikidata_id,strasse_wikidata_url,benannt_nach,person_wikidata_id,weitere_person_wikidata_ids,person_wikidata_url,person_name,person_geschlecht,person_beruf,person_geburtsdatum,person_sterbedatum
strasse_2789,2789,Sandbachweg,Katzbach,"Nach dem Objekt Im Schlantenfeld 6 etwa in südsüdöstlicher Richtung zum Feldweg verlaufend. Benannt 1957 nach mehreren Flurbezeichnungen, die ihren Namen vom Sandbach (Name des Haselbaches in seinem Unterlauf) erhielten.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2789,,,,,,,,,,,
strasse_2791,2791,Sandgasse,Linz,Vom Ende der Hopfengasse etwa in südlicher Richtung zur Karl-Wiser-Straße verlaufend. Benannt 1869 nach den in diesem Gebiet existierenden Sandgruben. - Vorher Lammwirtssandgstetten nach dem ehemaligen Gasthof Zum Weißen Lamm.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2791,,,,,,,,,,,
strasse_2793,2793,Sankt-Peter-Straße,Lustenau,Als Fortsetzung der Franckstraße etwa in südöstlicher Richtung verlaufende Sackgasse. Benannt 1921 nach der 1915 nach Linz eingemeindeten Gemeinde (heute Katastralgemeinde) St. Peter.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2793,,,,,,,,,,,
strasse_2794,2794,Saporoshjestraße,Kleinmünchen,Nach dem Objekt Wiener Straße 428 etwa in westsüdwestlicher Richtung verlaufend und in den Traunauweg mündend. Benannt 1987 nach der Linzer Partnerstadt Saporoshje in der Ukraine.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2794,,,,,,,,,,,
strasse_2795,2795,Sattlerstraße,Linz,Vor dem Objekt Stelzerstraße 16 etwa in südsüdöstlicher Richtung zur Kaplanhofstraße verlaufend. Benannt 1940 nach der bedeutenden oberösterreichischen Bildhauerfamilie vom 18. bis ins 20. Jahrhundert.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2795,,,,,,,,,,,
strasse_2798,2798,Saxingerstraße,Lustenau,"Vom Ende der Ignaz-Mayer-Straße vorerst etwa in südsüdöstlicher, dann in südlicher sowie in ostnordöstlicher und wiederum südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1981 nach dem Kaufmann, Vizebürgermeister und Reichsratsabgeordneten Eduard Saxinger (1818-1902).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2798,,,Eduard Saxinger,Q20755358,,https://www.wikidata.org/wiki/Q20755358,Eduard Saxinger,male,businessperson,1818-05-08,1902-05-05
strasse_2861,2861,Schablederweg,"Pöstlingberg, Urfahr",Von der Urbanskistraße etwa in nordwestlicher Richtung zur Matoschstraße verlaufend. Benannt 1954 nach dem gleichnamigen Gut.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2861,,,,,,,,,,,
strasse_2862,2862,Schachermayerstraße,Lustenau,In Verlängerung der Industriezeile von der Nebingerstraße etwa in südsüdöstlicher Richtung zur Wimhölzelstraße verlaufend. Benannt 1986 nach dem Firmengründer und Gemeinderat Josef Schachermayer (1809-1880).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2862,,,Josef Schachermayer,,,,,,,,
strasse_2864,2864,Schallenbergergang,Waldegg,"Vor dem Objekt Kefergutstraße 21 vorerst etwa in nordöstlicher, dann in ostsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1945 nach einem alten oberösterreichischen Adelsgeschlecht. - 1942 Seiringergang nach dem Laboranten Franz Seiringer (1886-1933), der als Nationalsozialist bei einer politischen Auseinandersetzung ums Leben kam.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2864,,,,,,,,,,,
strasse_2865,2865,Scharitzerstraße,Linz,"Nach dem Objekt Landstraße 115a etwa in ostnordöstlicher Richtung verlaufende Sackgasse. Benannt 1869 nach dem Apotheker und Magistratsrat Johann Georg Scharitzer (1766-1822), der zahlreiche Stiftungen errichtete.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2865,,,Johann Georg Scharitzer,Q94528907,,https://www.wikidata.org/wiki/Q94528907,Johann Georg Scharitzer,male,,1766-04-14,1822-09-22
strasse_2866,2866,Scharmühlwinkel,Kleinmünchen,"Nach dem Objekt Alleitenweg 10 etwa in westsüdwestlicher Richtung zum Straßenzug Am Winklgarten verlaufend. Benannt 1957 nach der Schar- oder Scharrmühle, wie die Schörgenhubmühle im ausgehenden 18. Jahrhundert nach der Besitzerin Regina Scharrmühlerin hieß.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2866,,,,,,,,,,,
strasse_2867,2867,Schatzdorferstraße,Kleinmünchen,Von der Eduard-Haas-Straße etwa in südöstlicher Richtung entlang der Stadtgrenze zu Traun verlaufende Sackgasse. Benannt 1980 nach dem Mundartdichter Hans Schatzdorfer (1897-1969).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2867,,,Hans Schatzdorfer,Q1582253,,https://www.wikidata.org/wiki/Q1582253,Hans Schatzdorfer,male,writer,1897-07-19,1969-12-24
strasse_2868,2868,Schatzweg,Katzbach,"Von der Altenberger Straße vorerst etwa in nordwestlicher, dann westlicher, südwestlicher und wiederum westlicher Richtung zur Oberbairinger Straße verlaufend. Benannt 1958 nach dem gleichnamigen Bauerngut.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2868,,,,,,,,,,,
strasse_2869,2869,Schaunbergerstraße,Waldegg,"Nach dem Objekt Landwiedstraße 26 vorerst etwa in westsüdwestlicher, dann in südsüdöstlicher und in ostnordöstlicher Richtung verlaufende Sackgasse. Benannt 1945 nach einem alten oberösterreichischen Adelsgeschlecht. - 1940 Aitzetmüllerstraße nach dem beim nationalsozialistischen Juliputsch 1934 erschossenen Ernst Aitzetmüller.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2869,,,,,,,,,,,
strasse_2870,2870,Scheibenleithenweg,Katzbach,Von der Lachstattstraße etwa in ostsüdöstlicher Richtung zum Esterbachweg verlaufend. Benannt 1958 nach einem Flurnamen.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2870,,,,,,,,,,,
strasse_2871,2871,Scheibenpogenstraße,Waldegg,"Nach dem Objekt Glimpfingerstraße 77 vorerst etwa in südöstlicher, dann in südwestlicher Richtung zur Müller-Guttenbrunn-Straße verlaufend. Benannt 1945 nach der bedeutenden Linzer Schiffmeisterfamilie Scheibenpogen. Johann Michael Scheibenpogen (1703-1794) war Stadtrichter und Bürgermeister. - 1940 Ertlstraße nach Franz Ertl, der als Nationalsozialist bei einer politischen Auseinandersetzung ums Leben kam.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2871,,,,,,,,,,,
strasse_2873,2873,Schererstraße,Kleinmünchen,"Nach dem Objekt Wegscheider Straße 64 etwa in östlicher Richtung bis zum Durchlass der Pyhrnbahn verlaufend. Benannt 1956 nach Maria Theresia Scherer (1825-1888), Begründerin des karitativen Ordens der Barmherzigen Schwestern vom Heiligen Kreuz. 1958 Weiterführung des Straßenzuges unter der Pyhrnbahn durch, dann in südlicher Richtung und schließlich in östlicher Richtung zur Eduard-Sueß-Straße verlaufend.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2873,,,Maria Theresia Scherer,Q117573,,https://www.wikidata.org/wiki/Q117573,Maria Theresia Scherer,female,nun,1825-10-31,1888-06-16
strasse_2874,2874,Scherfenbergerstraße,Waldegg,"Nach dem Objekt Losensteinerstraße 8 etwa in nordöstlicher Richtung wiederum zur Losensteinerstraße verlaufend. Benannt 1945 nach dem alten oberösterreichischen Adelsgeschlecht der Scherfenberger. - 1940 Weigersdorferstraße nach Karl Weigersdorfer, der beim nationalsozialistischen Juliputsch 1934 ums Leben kam.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2874,,,,,,,,,,,
strasse_2877,2877,Schickenedersteig,Katzbach,"Nach dem Objekt Oberbairinger Straße 63 etwa in nördlicher, dann in westlicher, südlicher und nordwestlicher Richtung zum Ödmühlweg verlaufend. Benannt 1958 nach dem gleichnamigen Bauerngut.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2877,,,,,,,,,,,
strasse_2878,2878,Schickmayrstraße,Kleinmünchen,"Nach dem Objekt Denkstraße 43 etwa in südsüdöstlicher Richtung zur Dauphinestraße verlaufend. Benannt 1929 nach dem Kleinmünchner Bürgermeister (1885-1919) Franz Schickmayr, dem Besitzer des Ellbognergutes in Bergern.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2878,,,Franz Schickmayr,,,,,,,,
strasse_2879,2879,Schiedermayrweg,Linz,Nach dem Objekt Auf der Gugl 28 etwa in westnordwestlicher Richtung zur Roseggerstraße verlaufend. Benannt 1954 nach dem Arzt und Botaniker Karl Schiedermayr (1818-1895).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2879,,,Karl Schiedermayr,Q21337644,,https://www.wikidata.org/wiki/Q21337644,Karl B. Schiedermayr,male,botanist,1818-11-03,1895-10-29
strasse_2880,2880,Schiefersederweg,"Urfahr, Pöstlingberg",Nach dem Objekt Harbacher Straße 20 etwa in nordnordwestlicher Richtung verlaufende Sackgasse. Benannt 1943 nach dem gleichnamigen Bauerngut.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2880,,,,,,,,,,,
strasse_2881,2881,Schießlgang,Kleinmünchen,"Nach dem Objekt Im Haidgattern 6 etwa in westlicher Richtung zur Benzstraße verlaufend. Benannt 1955 nach den Gebrüdern Rudolf (1879-1950) und Josef Schießl (1868-1933), die 1911 erstmals ein Ganzmetallflugzeug konstruierten.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2881,,,Rudolf und Josef Schießl,,,,,,,,
strasse_2883,2883,Schiferweg,Waldegg,Nach dem Objekt Hummelhofstraße 4 etwa in südwestlicher Richtung verlaufende Sackgasse. Benannt 1981 nach einem oberösterreichischen Adelsgeschlecht.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2883,,,,,,,,,,,
strasse_2884,2884,Schiffbaustraße,Lustenau,Nach dem Objekt Gallanderstraße 5 etwa in ostnordöstlicher Richtung zur Industriezeile verlaufend. Benannt 1928 nach der benachbarten Schiffswerft.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2884,,,,,,,,,,,
strasse_2885,2885,Schiffgasse,Urfahr,Von der Oberen Donaustraße zur Ottensheimer Straße verlaufend. Benannt 1919 zur Erinnerung an die Donauschiffer.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2885,,,,,,,,,,,
strasse_2886,2886,Schiffmannstraße,Waldegg,"Vor dem Objekt Wieningerstraße 14 vorerst etwa in westsüdwestlicher, dann in südsüdöstlicher Richtung zur Europastraße verlaufend. Benannt 1968 nach dem Historiker und Direktor der Bundesstaatlichen Studienbibliothek Konrad Schiffmann (1871-1941).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2886,,,Konrad Schiffmann,Q55675171,,https://www.wikidata.org/wiki/Q55675171,Konrad Schiffmann,male,germanist,1871-08-25,1941-03-12
strasse_2887,2887,Schillerplatz,Linz,Zwischen Landstraße und Rainerstraße. Benannt 1910 nach dem Dichter Friedrich von Schiller (1759-1805).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2887,,,Friedrich von Schiller,Q22670,,https://www.wikidata.org/wiki/Q22670,Friedrich Schiller,male,poet,1759-11-10,1805-05-09
strasse_2888,2888,Schillerstraße,Linz,Nach dem Objekt Landstraße 91 etwa in ostnordöstlicher Richtung zur Khevenhüllerstraße verlaufend. Benannt 1869 nach dem Dichter Friedrich von Schiller (1759-1805).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2888,,,Friedrich von Schiller,Q22670,,https://www.wikidata.org/wiki/Q22670,Friedrich Schiller,male,poet,1759-11-10,1805-05-09
strasse_2890,2890,Schiltenbergstraße,"Ebelsberg, Ufer",Von der Wiener Straße gegenüber der Kaserne Ebelsberg etwa in östlicher Richtung wiederum zur Wiener Straße verlaufend. Benannt 1954 nach dem gleichnamigen bewaldeten Berg.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2890,,,,,,,,,,,
strasse_2891,2891,Schlagerweg,Katzbach,Vor dem Objekt Marienberg 51 etwa in südsüdöstlicher Richtung verlaufende Sackgasse. Benannt 1971 nach dem Dombaumeister Matthäus Schlager (1870-1959).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2891,,,Matthäus Schlager,Q1514784,,https://www.wikidata.org/wiki/Q1514784,Matthäus Schlager,male,architect,1870-04-10,1959-12-30
strasse_3434,3434,Schlossberg,Linz,Das Areal des Linzer Schlosses wird 2008 Schlossberg benannt. 2010 wird auch die bisher als Tummelplatz bezeichnete Schlossbergauffahrt miteinbezogen.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=3434,Q106686178,https://www.wikidata.org/wiki/Q106686178,,,,,,,,,
strasse_2895,2895,Schlossergasse,Linz,Nach dem Objekt Lessingstraße 19 etwa in südsüdöstlicher Richtung zur Hirschgasse verlaufend. Schon 1771 nach dem dort betriebenen Schlossergewerbe so benannt.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2895,,,,,,,,,,,
strasse_2898,2898,Schludererweg,Ebelsberg,"Nach dem Objekt Kremsmünsterer Straße 89 etwa in südöstlicher Richtung zum Beuttlerweg verlaufend. Benannt 1954 nach dem Hauptmann Franz Schluderer, der wegen seiner Verdienste im Krieg gegen die Franzosen im Jahre 1809 als Edler von Traunbruck geadelt wurde.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2898,,,Franz Schluderer,,,,,,,,
strasse_2900,2900,Schmidt-Renner-Straße,Linz,"Nach dem Objekt Stieglbauernstraße 5 etwa in nordwestlicher Richtung verlaufende Sackgasse. Benannt 1945 nach dem Linzer Schauspieler Franz Schmidt-Renner (1851-1942). - 1940 Hacklstraße nach dem Polizeiwachmann Josef Hackl (1906-1934), mitbeteiligt am nationalsozialistischen Juliputsch 1934.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2900,,,Franz Schmidt-Renner,Q60821288,,https://www.wikidata.org/wiki/Q60821288,Franz Schmidt-Renner,male,actor,1851-09-01,1942-04-29
strasse_2901,2901,Schmidtorstraße,Lustenau,"Zwischen Hauptplatz 25 und 26 etwa in südsüdöstlicher Richtung zum Taubenmarkt verlaufend. Altbenannt nach dem 1828 abgebrochenen Schmiedtor, das seinen Namen von den vor der ehemals ummauerten Stadt ansässigen Schmieden erhielt.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2901,Q106635029,https://www.wikidata.org/wiki/Q106635029,,,,,,,,,
strasse_2902,2902,Schmiedegasse,Urfahr,"Nach dem Objekt Hauptstraße 62 etwa in ostnordöstlicher bzw. nordöstlicher Richtung zur Wildbergstraße verlaufend. Benannt 1894 nach einer alten Schmiede, die an diesem Straßenzug stand.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2902,,,,,,,,,,,
strasse_2903,2903,Schmollweg,Ufer,"Nach dem Objekt Traundorfer Straße 103 vorerst in nördlicher, dann in westlicher Richtung verlaufende Sackgasse. Benannt 1978 nach dem ehemaligen gleichnamigen Bauerngut.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2903,,,,,,,,,,,
strasse_2904,2904,Schnepfenweg,Pichling,Nach dem Objekt Pichlinger Straße 34 etwa in südwestlicher Richtung zu einer unbenannten Querstraße verlaufend. Benannt 1964 nach der Vogelart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2904,,,,,,,,,,,
strasse_2905,2905,Schnitzlerweg,Ebelsberg,Vom Torbergweg in nordnordöstlicher Richtung verlaufend und in den Horvathweg mündend. Benannt 1995 nach dem Dichter Arthur Schnitzler (1862-1931).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2905,,,Arthur Schnitzler,Q44331,,https://www.wikidata.org/wiki/Q44331,Arthur Schnitzler,male,writer,1862-05-15,1931-10-21
strasse_2906,2906,Schnopfhagenstraße,Kleinmünchen,"Nach dem Objekt Blümelhuberstraße 10 etwa in östlicher Richtung zur Spinnereistraße verlaufend. Benannt 1934 nach dem Lehrer und Komponisten Hans Schnopfhagen (1845-1908), dem Komponisten der oberösterreichischen Landeshymne. - 1929 Lassallegasse nach dem Schöpfer der deutschen sozialistischen Arbeiterpartei Ferdinand Lassalle (1825-1864).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2906,,,Hans Schnopfhagen,Q1582366,,https://www.wikidata.org/wiki/Q1582366,Hans Schnopfhagen,male,writer,1845-01-17,1908-06-27
strasse_2907,2907,Schönbergstraße,Waldegg,"Nach dem Objekt Roseggerstraße 72 vorerst etwa in nordwestlicher, dann in nordnordöstlicher Richtung verlaufende Sackgasse. Benannt 1988 nach dem Komponisten und Schöpfer der Zwölftonmusik Arnold Schönberg (1874-1951).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2907,,,Arnold Schönberg,Q154770,,https://www.wikidata.org/wiki/Q154770,Arnold Schoenberg,male,classical composer,1874-09-13,1951-07-13
strasse_2911,2911,Schopenhauerweg,Ebelsberg,Vom Ziegelhubweg etwa in nordwestlicher Richtung verlaufende Sackgasse. Benannt 1993 nach dem Philosophen Arthur Schopenhauer (1788-1860).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2911,,,Arthur Schopenhauer,Q38193,,https://www.wikidata.org/wiki/Q38193,Arthur Schopenhauer,male,university teacher,1788-02-22,1860-09-21
strasse_2910,2910,Schörgenhubstraße,Kleinmünchen,"Vom Straßenzug Am Langen Zaun etwa in südlicher bzw. südöstlicher Richtung zur Auwiesenstraße verlaufend. Benannt 1929 nach der früheren gleichnamigen Ortschaft. Der Name bedeutet soviel wie Grundstück des Schergen (= Häscher, Gerichtsdiener).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2910,,,,,,,,,,,
strasse_2913,2913,Schottweg,Kleinmünchen,"Nach dem Objekt Vogelfängerweg 56 etwa in südsüdöstlicher Richtung zum Flötzerweg verlaufend. Benannt 1956 nach dem deutschen Chemiker und Glastechniker Friedrich Otto Schott (1851-1935), dem Mitbegründer des Jenaer Schottwerkes.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2913,,,Friedrich Otto Schott,Q72357,,https://www.wikidata.org/wiki/Q72357,Otto Schott,male,chemist,1851-12-17,1935-08-27
strasse_2914,2914,Schranglstraße,Ufer,Nach dem Objekt Moosfelderstraße 30a etwa in nördlicher Richtung verlaufende Sackgasse. Benannt 1980 nach dem gleichnamigen Bauernhof.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2914,,,,,,,,,,,
strasse_2915,2915,Schratzstraße,Urfahr,Nach dem Objekt Rudolfstraße 43 etwa in südsüdöstlicher Richtung zur Zellerstraße verlaufend. Benannt 1903 nach dem Urfahrer Gemeinderat und Bauunternehmer Johann Eugen Schratz (1854-1906). - 1892 Theresienstraße nach Kaiserin Maria Theresia.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2915,,,Johann Eugen Schratz,,,,,,,,
strasse_2916,2916,Schreberstraße,Lustenau,"Nach dem Objekt Stieglbauernstraße 22 etwa in südsüdöstlicher Richtung zur Wimhölzelstraße verlaufend. Benannt 1934 nach dem Orthopäden, Heilgymnastiker und Pädagogen Daniel Schreber (1808-1861). - 1931 Pernerstorferstraße nach dem sozialdemokratischen Redakteur und Politiker Engelbert Pernerstorfer (1850-1918).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2916,,,Daniel Schreber,Q153160,,https://www.wikidata.org/wiki/Q153160,Moritz Schreber,male,physician,1808-10-15,1861-11-10
strasse_2917,2917,Schrötterweg,Katzbach,"Von der Glaserstraße etwa in östlicher Richtung verlaufende Sackgasse. Benannt 1973 nach dem österreichischen Chemiker Anton Schrötter Ritter von Kristelli (1802-1875), dem Entdecker des roten Phosphors.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2917,,,Anton Schrötter Ritter von Kristelli,Q86275,,https://www.wikidata.org/wiki/Q86275,Anton Schrötter von Kristelli,male,chemist,1802-11-26,1875-04-15
strasse_2918,2918,Schubertstraße,Linz,Beim Objekt Hessenplatz 9 etwa in südsüdöstlicher Richtung zur Blumauerstraße verlaufend. Benannt 1869 nach dem Komponisten Franz Schubert (1797-1828).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2918,,,Franz Schubert,Q7312,,https://www.wikidata.org/wiki/Q7312,Franz Schubert,male,composer,1797-01-31,1828-11-19
strasse_2919,2919,Schückbauerweg,Ebelsberg,Vom Ziegelhubweg zuerst in nordwestlicher Richtung verlaufend und dann U-förmig wiederum zum Ziegelhubweg zurückführend. Benannt 1993 nach den um die Pfadfinderbewegung in Oberösterreich und um die österreichische Freiheitsbewegung verdienten Priester und Bischofssekretär Franz Schückbauer (1890-1956).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2919,,,Franz Schückbauer,,,,,,,,
strasse_2922,2922,Schulertal,Linz,"Nach dem Objekt Mariahilfgasse 28 vorerst etwa in westlicher, dann in nordöstlicher Richtung zur Lessingstraße verlaufend. Benannt 1864 nach dem Freisitz des Leonhard Schuller, der 1707 von der Stadt zur Erweiterung des Stadtgebiets erworben und demoliert wurde. - Ein Teil des Schulertals hieß 1815 Ziegelstadelstraße.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2922,,,Leonhard Schuller,,,,,,,,
strasse_2925,2925,Schulstraße,Urfahr,Von der Kirchengasse etwa in nordnordwestlicher Richtung zum Hinsenkampplatz verlaufend. Benannt 1875 nach der an dieser Straße gelegenen Schule (1984 abgebrochen). - Vorher Totengang wegen des benachbarten Friedhofs.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2925,,,,,,,,,,,
strasse_2926,2926,Schultestraße,Waldegg,Nach dem Objekt Hanriederstraße 4 S-förmig etwa in südwestlicher Richtung zur Kudlichstraße verlaufend. Benannt 1929 nach dem Linzer Architekten Julius Schulte (1881-1928).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2926,,,Julius Schulte,Q1712967,,https://www.wikidata.org/wiki/Q1712967,Julius Schulte,male,architect,1881-05-14,1928-08-11
strasse_2927,2927,Schumannstraße,Kleinmünchen,"Vor dem Objekt Salzburger Straße 19 vorerst etwa in südsüdöstlicher, dann in südwestlicher Richtung zum Zeillergang verlaufend. Benannt 1929 nach dem Komponisten Robert Schumann (1810-1856). - Vorher Neugasse in Scharlinz.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2927,,,Robert Schumann,Q7351,,https://www.wikidata.org/wiki/Q7351,Robert Schumann,male,composer,1810-06-08,1856-07-29
strasse_2928,2928,Schumpeterstraße,Katzbach,"Von der Dornacher Straße vorerst etwa in nordwestlicher, dann in nordnordöstlicher Richtung verlaufende Sackgasse. Benannt 1965 nach dem Wirtschaftswissenschafter Josef Alois Schumpeter (1883-1950).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2928,,,Josef Alois Schumpeter,Q78477,,https://www.wikidata.org/wiki/Q78477,Joseph Schumpeter,male,economist,1883-02-08,1950-01-08
strasse_2929,2929,Schwabengasse,Kleinmünchen,Nach dem Objekt Schererstraße 11 etwa in nördlicher Richtung verlaufende Sackgasse. Benannt 1956 nach den in der Werenfriedsiedlung wohnenden Donauschwaben.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2929,,,,,,,,,,,
strasse_2930,2930,Schwagerweg,Katzbach,Vom Altarm der Freistädter Straße etwa in nordnordwestlicher Richtung zum Niedermayrweg verlaufend. Benannt 1998 nach dem Präsidenten der Israelitischen Kultusgemeinde Wilhelm Schwager (1893-1979).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2930,,,Wilhelm Schwager,,,,,,,,
strasse_2931,2931,Schwaigaustraße,"Pichling, Posch","Beim Objekt Oidener Straße 103 vorerst etwa in östlicher, dann in nordöstlicher, wiederum in östlicher und südlicher Richtung zur Raffelstettner Straße verlaufend. Benannt 1954 nach der gleichnamigen Konskriptionsortschaft.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2931,,,,,,,,,,,
strasse_2932,2932,Schwalbenweg,Pichling,Von der Raffelstettner Straße etwa in ostnordöstlicher Richtung wiederum zur Raffelstettner Straße verlaufend. Benannt 1958 nach der Vogelart.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2932,,,,,,,,,,,
strasse_2933,2933,Schwanthalerweg,Kleinmünchen,"Nach dem Objekt Gutenbergstraße 12 vorerst etwa in westlicher, dann in südlicher Richtung zur Pacherstraße verlaufend. Benannt 1940 nach der oberösterreichischen Bildhauerfamilie Schwanthaler.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2933,,,,,,,,,,,
strasse_2934,2934,Schwarzstraße,Urfahr,"Nach dem Objekt Leonfeldner Straße 7 vorerst etwa in westlicher, dann in nordwestlicher Richtung zur Teistlergutstraße verlaufend. Benannt 1926 nach dem Apotheker und Urfahrer Bürgermeister Johann Michael Schwarz (1812-1875).",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2934,,,Johann Michael Schwarz,,,,,,,,
strasse_2935,2935,Schwayerstraße,Waldegg,Gegenüber dem Objekt Händelstraße 18 etwa in nordnordöstlicher Richtung verlaufende Sackgasse. Benannt 1940 nach dem Dichter Adolf Schwayer (1858-1922).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2935,,,Adolf Schwayer,Q19414562,,https://www.wikidata.org/wiki/Q19414562,Adolf Schwayer,male,writer,1858-08-12,1922-05-16
strasse_2936,2936,Schweizerhausgasse,Linz,Von der Martingasse etwa in westsüdwestlicher Richtung zur Römerstraße verlaufend. Benannt 1869 nach einem dort in Schweizer Art erbauten Haus. - Vorher Neuer Weg gegen die Donau (einschließlich Wasserstiege).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2936,,,,,,,,,,,
strasse_2937,2937,Schwindstraße,Kleinmünchen,Vor dem Reitzenbeckweg als Sackgasse beginnend und etwa in südwestlicher Richtung verlaufende Sackgasse. Benannt 1929 nach dem Maler Moritz von Schwind (1804-1871).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2937,,,Moritz von Schwind,Q551901,,https://www.wikidata.org/wiki/Q551901,Moritz von Schwind,male,painter,1804-01-21,1871-02-08
strasse_2799,2799,Sebastian-Kneipp-Weg,Posch,Vor dem Objekt Falterweg 13 etwa in nordnordöstlicher Richtung verlaufend. Benannt 1997 nach dem naturheilkundigen Pfarrer Sebastian Kneipp (1821-1897).,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2799,,,Sebastian Kneipp,Q45075,,https://www.wikidata.org/wiki/Q45075,Sebastian Kneipp,male,nutritionist,1821-05-17,1897-06-17
strasse_2800,2800,Seeauerweg,Waldegg,Nach dem Objekt Landwiedstraße 12 etwa in westsüdwestlicher Richtung verlaufende Sackgasse. Benannt 1954 nach einem Adelsgeschlecht.,https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2800,,,,,,,,,,,
strasse_2801,2801,Seidelbastweg,Kleinmünchen,"Nach dem Objekt Siemensstraße 6 etwa in westsüdwestlicher, dann in südsüdöstlicher und wiederum in westsüdwestlicher Richtung zum Bäckermühlweg verlaufend. Benannt 1958 nach der einheimischen Pflanze.",https://www.linz.at/strassennamen/Default.asp?action=strassendetail&ID=2801,,,,,,,,,,,
